,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Aldıkları Hizmet Sayısı,Aldıkları Hizmet Başına Aylık Ortalama Ücreti,Sözleşmeli Mi?,Otomatik Ödeme mi?,Streaming,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Tenure_Group_Kısa Süreli Müşteri,Tenure_Group_Orta Süreli Müşteri,Tenure_Group_Uzun Süreli Müşteri
2772,3470-OBUET,0,0,1,1,67,1,1,1,1,0,1,1,0,0,74.0,4868.4,0,6,12.333333333333334,1,1,1,False,False,False,True,True,False,False,False,False,True
2773,2770-NSVDG,1,0,1,0,24,0,0,0,0,1,0,0,0,0,29.1,688.0,0,2,14.55,0,0,0,False,False,False,False,False,True,False,True,False,False
2774,9375-MHRRS,1,0,0,0,6,1,0,0,0,0,1,0,0,0,50.05,288.35,0,3,16.683333333333334,0,0,0,False,False,False,False,False,False,True,False,False,False
2775,2634-HCZGT,1,1,1,0,53,1,1,1,0,0,1,0,0,1,60.05,3229.65,1,4,15.0125,1,0,0,False,False,True,False,False,True,False,False,True,False
2776,7503-QQRVF,1,1,1,0,16,1,0,0,1,0,0,0,0,1,74.3,1178.25,1,3,24.766666666666666,0,1,0,True,False,False,False,True,False,False,True,False,False
2777,4860-YZGZM,1,0,0,0,10,1,0,0,0,0,0,0,0,0,20.0,185.4,0,1,20.0,0,0,0,False,True,False,False,False,True,False,False,False,False
2778,6599-GZWCM,0,0,0,0,13,1,0,0,1,0,0,0,0,1,74.65,966.25,0,3,24.883333333333336,1,0,0,True,False,True,False,False,False,True,True,False,False
2779,2691-NZETQ,1,0,0,0,9,1,1,0,0,0,0,1,0,1,85.35,758.6,1,3,28.45,0,0,1,True,False,False,False,False,True,False,False,False,False
2780,4404-HIBDJ,0,0,0,0,25,1,0,1,1,1,1,1,0,0,74.3,1863.8,1,7,10.614285714285714,1,0,1,False,False,True,False,False,False,True,True,False,False
2781,5533-NHFRF,1,1,0,0,7,0,0,0,1,0,1,0,1,1,44.4,265.8,0,4,11.1,0,0,1,False,False,False,False,False,True,False,False,False,False
2782,7037-MTYVW,1,0,1,1,38,1,1,1,0,1,1,1,1,1,85.4,3297.0,0,7,12.200000000000001,1,1,1,False,False,False,True,False,False,False,False,True,False
2783,4760-THGOT,0,0,1,0,43,1,1,1,1,0,0,0,1,1,94.1,4107.3,0,5,18.82,0,0,1,True,False,False,False,False,True,False,False,True,False
2784,7295-JOMMD,0,0,0,1,4,1,0,0,0,1,1,1,1,1,98.1,396.3,1,6,16.349999999999998,0,1,1,True,False,False,False,False,False,False,False,False,False
2785,4016-BJKTZ,0,0,0,0,25,1,1,0,1,1,1,1,1,0,108.9,2809.05,0,7,15.557142857142859,1,0,1,True,False,False,True,False,True,False,True,False,False
2786,6584-VQMYT,1,0,0,1,27,1,0,1,1,0,0,0,0,0,56.2,1567.55,0,4,14.05,1,0,0,False,False,True,False,False,False,True,True,False,False
2787,9838-BFCQT,1,0,1,1,72,1,1,0,0,0,0,0,0,0,26.1,1851.45,0,1,26.1,1,0,0,False,True,False,True,False,False,True,False,False,True
2788,2790-XUYMV,1,0,0,1,71,1,1,1,1,0,0,0,0,1,85.45,6028.95,0,4,21.3625,1,1,0,True,False,True,False,True,False,False,False,False,True
2789,0581-MDMPW,0,0,0,0,24,1,1,0,0,1,0,1,0,1,88.95,2072.75,0,4,22.2375,0,1,1,True,False,False,False,True,False,False,True,False,False
2790,5013-SBUIH,0,0,0,0,50,1,1,1,1,0,1,1,1,1,109.65,5551.15,1,7,15.664285714285715,1,0,1,True,False,False,True,False,True,False,False,True,False
2791,1023-BQXZE,1,0,0,0,57,1,0,1,0,1,0,1,1,1,74.35,4317.35,0,6,12.391666666666666,1,1,1,False,False,False,True,False,False,False,False,True,False
2792,9163-GHAYE,0,0,0,0,15,1,0,0,1,0,0,0,0,0,48.85,736.8,0,3,16.283333333333335,0,0,0,False,False,False,False,False,True,False,True,False,False
2793,3904-UKFRE,1,0,0,0,4,1,1,1,0,0,0,0,0,1,80.1,336.15,0,3,26.7,0,0,0,True,False,False,False,False,True,False,False,False,False
2794,5353-WILCI,0,0,0,0,28,1,0,1,1,0,0,0,0,0,56.05,1522.65,0,4,14.0125,0,0,0,False,False,False,False,False,True,False,True,False,False
2795,0709-TVGUR,0,1,0,0,9,1,1,0,0,0,0,0,0,1,74.55,622.9,1,2,37.275,0,0,0,True,False,False,False,False,True,False,False,False,False
2796,0058-EVZWM,0,0,1,0,55,1,1,1,0,0,0,1,0,1,89.8,4959.6,0,4,22.45,0,1,1,True,False,False,False,False,False,False,False,True,False
2797,6023-YEBUP,1,0,0,0,3,1,1,0,0,1,0,1,1,1,100.95,329.95,1,5,20.19,0,0,1,True,False,False,False,False,True,False,False,False,False
2798,7209-JCUDS,1,0,0,0,10,1,0,0,0,1,0,1,1,1,94.9,1048.85,1,5,18.98,0,0,1,True,False,False,False,False,True,False,False,False,False
2799,7009-PCARS,1,0,0,1,55,1,0,0,0,0,0,0,0,0,19.1,1001.5,0,1,19.1,1,1,0,False,True,True,False,False,False,False,False,True,False
2800,0519-DRGTI,0,0,1,1,20,1,0,0,0,0,0,0,0,0,20.35,442.6,0,1,20.35,0,0,0,False,True,False,False,False,False,True,True,False,False
2801,1017-FBQMM,0,0,1,1,62,1,1,0,1,0,1,1,1,1,106.05,6703.5,0,6,17.675,1,1,1,True,False,True,False,True,False,False,False,False,True
2802,3001-CBHLQ,1,1,1,0,32,1,1,0,0,1,1,1,1,1,104.9,3351.55,1,6,17.483333333333334,0,0,1,True,False,False,False,False,True,False,True,False,False
2803,1985-MBRYP,0,0,0,0,43,1,0,0,0,0,0,0,0,1,19.65,779.25,0,1,19.65,1,1,0,False,True,False,True,False,False,False,False,True,False
2804,6158-DWPZT,1,0,1,0,9,0,0,0,0,0,0,0,0,0,24.1,259.8,1,1,24.1,1,1,0,False,False,True,False,False,False,False,False,False,False
2805,9372-TXXPS,0,0,1,0,60,1,0,1,1,0,1,0,0,0,59.85,3483.45,0,5,11.97,1,1,0,False,False,False,True,False,False,False,False,True,False
2806,3259-QMXUN,1,0,1,0,58,1,1,1,1,1,0,1,1,1,86.1,4890.5,0,7,12.299999999999999,1,0,1,False,False,False,True,False,True,False,False,True,False
2807,1015-JPFYW,1,0,0,1,7,1,0,0,0,0,0,0,0,0,19.45,136.75,0,1,19.45,1,0,0,False,True,True,False,False,False,True,False,False,False
2808,6645-MXQJT,1,0,1,1,2,1,0,1,0,0,0,1,1,0,97.1,184.15,0,5,19.419999999999998,0,0,1,True,False,False,False,False,True,False,False,False,False
2809,4360-QRAVE,1,1,0,0,37,0,0,0,1,1,0,0,0,0,36.65,1315.0,0,3,12.216666666666667,0,0,0,False,False,False,False,False,True,False,False,True,False
2810,8433-WPJTV,0,1,1,1,65,1,1,0,0,1,1,1,1,1,103.9,6767.1,0,6,17.316666666666666,1,1,1,True,False,True,False,False,False,False,False,False,True
2811,5804-JMYIO,0,0,1,1,39,1,0,0,0,0,0,0,0,0,19.75,757.95,0,1,19.75,1,0,0,False,True,False,True,False,False,True,False,True,False
2812,3763-GCZHZ,1,0,1,0,66,1,1,0,1,0,1,1,1,1,104.05,6890.0,1,6,17.341666666666665,1,0,1,True,False,True,False,False,True,False,False,False,True
2813,6484-LATFU,1,0,0,0,68,1,1,0,0,0,0,0,0,0,24.55,1657.4,0,1,24.55,1,0,0,False,True,False,True,False,False,True,False,False,True
2814,7599-NTMDP,0,0,1,1,62,0,0,1,1,0,1,1,0,0,48.7,3008.55,0,5,9.74,1,1,1,False,False,False,True,False,False,False,False,False,True
2815,0772-GYEQQ,1,0,0,0,3,1,0,0,0,1,1,1,0,1,88.35,262.05,1,5,17.669999999999998,0,0,1,True,False,False,False,False,False,True,False,False,False
2816,0536-ACXIP,0,0,1,0,72,1,1,1,1,1,0,1,1,1,109.55,8165.1,0,7,15.65,1,0,1,True,False,False,True,False,True,False,False,False,True
2817,0936-NQLJU,0,0,1,0,41,1,0,0,0,0,0,0,0,0,20.65,875.55,0,1,20.65,1,1,0,False,True,False,True,True,False,False,False,True,False
2818,4831-EOBFE,1,0,1,1,29,1,0,1,0,0,0,1,1,0,94.65,2649.15,1,5,18.93,0,1,1,True,False,False,False,True,False,False,True,False,False
2819,1575-KRZZE,0,0,0,0,4,1,0,1,1,0,0,0,0,0,55.2,220.65,0,4,13.8,0,0,0,False,False,False,False,False,True,False,False,False,False
2820,3251-YMVWZ,1,0,0,0,53,1,1,0,0,0,0,0,0,0,24.05,1301.9,0,1,24.05,1,1,0,False,True,True,False,False,False,False,False,True,False
2821,4102-OQUPX,1,1,1,0,1,1,1,0,0,0,0,0,0,1,74.4,74.4,1,2,37.2,0,0,0,True,False,False,False,False,True,False,False,False,False
2822,9170-GYZJC,0,0,1,1,41,1,1,1,1,1,1,0,1,0,79.9,3326.2,1,7,11.414285714285715,0,1,1,False,False,False,False,True,False,False,False,True,False
2823,4884-LEVMQ,1,0,1,0,39,1,0,0,0,0,0,0,0,1,20.45,790.0,0,1,20.45,1,1,0,False,True,False,True,False,False,False,False,True,False
2824,8857-CUPFQ,1,0,1,0,63,1,0,0,0,0,0,0,0,0,19.25,1237.65,0,1,19.25,1,0,0,False,True,False,True,False,False,True,False,False,True
2825,7610-TVOPG,1,0,0,0,15,1,1,0,0,0,0,0,0,1,26.35,378.6,0,1,26.35,0,0,0,False,True,False,False,False,True,False,True,False,False
2826,3638-DIMPH,0,0,1,0,13,1,0,0,0,0,0,0,0,0,43.8,592.65,0,2,21.9,1,0,0,False,False,True,False,False,True,False,True,False,False
2827,1845-ZLLIG,1,0,0,0,1,1,0,0,1,0,0,0,0,1,50.15,50.15,0,3,16.716666666666665,0,0,0,False,False,False,False,False,False,True,False,False,False
2828,8559-WNQZS,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.45,20.45,0,1,20.45,1,0,0,False,True,False,True,False,False,True,False,False,False
2829,3999-QGRJH,1,1,0,0,8,1,0,0,0,0,0,0,0,1,69.7,560.85,1,2,34.85,0,0,0,True,False,False,False,False,True,False,False,False,False
2830,1699-UOTXU,1,0,0,0,60,1,0,1,1,1,0,0,0,0,61.4,3638.25,0,5,12.28,1,0,0,False,False,False,True,False,True,False,False,True,False
2831,2454-RPBRZ,0,1,1,0,12,1,1,0,1,1,0,1,0,1,98.1,1060.2,1,5,19.619999999999997,0,0,1,True,False,False,False,False,True,False,False,False,False
2832,0635-WKOLD,1,0,1,0,40,1,1,0,1,0,1,1,0,0,70.75,2921.75,0,5,14.15,1,1,1,False,False,True,False,True,False,False,False,True,False
2833,5993-JSUWV,0,0,0,0,66,1,0,1,1,1,0,0,0,1,61.15,4017.45,0,5,12.23,1,1,0,False,False,False,True,False,False,False,False,False,True
2834,4518-FZBSX,1,0,1,1,42,1,0,0,0,0,0,0,0,0,20.25,854.9,0,1,20.25,1,0,0,False,True,True,False,False,False,True,False,True,False
2835,5387-ASZNZ,0,1,0,0,66,1,1,1,1,0,1,0,0,1,63.85,4174.35,0,5,12.77,1,1,0,False,False,True,False,True,False,False,False,False,True
2836,6988-CJEYV,1,0,0,0,49,1,1,0,1,0,0,1,1,0,98.7,4920.55,0,5,19.740000000000002,0,0,1,True,False,False,False,False,True,False,False,True,False
2837,2002-MZHWP,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.5,20.5,1,1,20.5,0,0,0,False,True,False,False,False,False,True,False,False,False
2838,3097-FQTVJ,0,0,0,0,41,1,0,0,0,0,0,0,0,0,20.0,810.3,0,1,20.0,1,0,0,False,True,False,True,False,False,True,False,True,False
2839,5465-BUBFA,0,0,1,1,41,1,0,0,0,0,0,0,0,0,19.3,772.4,0,1,19.3,1,1,0,False,True,False,True,False,False,False,False,True,False
2840,7299-GNVPL,0,0,1,1,23,1,0,1,1,0,1,0,0,0,84.4,1936.85,0,5,16.880000000000003,0,0,0,True,False,False,False,False,False,True,True,False,False
2841,9743-DQKQW,1,0,0,0,3,0,0,0,0,0,0,0,0,0,25.1,79.8,0,1,25.1,0,0,0,False,False,False,False,False,True,False,False,False,False
2842,1215-VFYVK,0,0,0,0,4,0,0,1,0,1,1,0,1,0,48.25,202.25,0,5,9.65,0,0,1,False,False,False,False,False,False,True,False,False,False
2843,9371-BITHB,0,0,1,1,52,1,0,0,0,0,0,0,0,0,19.85,1070.5,0,1,19.85,1,0,0,False,True,False,True,False,False,True,False,True,False
2844,2265-CYWIV,0,1,1,0,4,1,1,1,0,0,0,1,1,1,99.6,347.65,1,5,19.919999999999998,0,0,1,True,False,False,False,False,True,False,False,False,False
2845,9093-FPDLG,0,0,0,0,11,1,0,0,1,1,1,0,1,1,94.2,999.9,0,6,15.700000000000001,0,0,1,True,False,False,False,False,True,False,False,False,False
2846,0541-FITGH,0,0,1,0,2,1,0,1,0,0,0,0,1,1,62.15,113.1,0,4,15.5375,0,0,1,False,False,False,False,False,False,True,False,False,False
2847,6985-HAYWX,0,0,1,0,26,1,1,0,1,0,0,0,0,0,79.3,2015.8,0,3,26.433333333333334,0,1,0,True,False,False,False,False,False,False,True,False,False
2848,7508-KBIMB,1,0,1,1,24,1,0,1,0,1,0,0,0,1,56.25,1454.25,0,4,14.0625,1,1,0,False,False,True,False,True,False,False,True,False,False
2849,6838-HVLXG,0,0,0,0,12,1,0,0,0,0,0,0,0,0,20.3,246.7,0,1,20.3,0,0,0,False,True,False,False,False,False,True,False,False,False
2850,2277-DJJDL,1,1,1,0,60,1,1,0,0,0,1,1,1,1,99.0,6017.9,0,5,19.8,0,0,1,True,False,False,False,False,True,False,False,True,False
2851,1897-OKVMW,0,0,1,1,64,1,1,1,1,1,1,1,1,1,90.6,5817.45,0,8,11.325,1,0,1,False,False,False,True,False,False,True,False,False,True
2852,5485-ITNPC,1,0,1,0,66,1,0,1,1,1,1,1,1,1,85.9,5595.3,0,8,10.7375,1,1,1,False,False,False,True,False,False,False,False,False,True
2853,0233-FTHAV,0,0,0,0,60,1,1,0,0,1,0,0,0,1,79.2,4765.0,0,3,26.400000000000002,1,1,0,True,False,True,False,False,False,False,False,True,False
2854,4644-PIZRT,1,0,1,1,17,1,1,1,0,1,0,1,0,1,70.35,1201.65,0,5,14.069999999999999,1,1,1,False,False,True,False,False,False,False,True,False,False
2855,8922-NPKBJ,1,0,1,1,42,1,0,0,0,0,0,0,0,0,19.35,867.3,0,1,19.35,1,0,0,False,True,False,True,False,False,True,False,True,False
2856,2740-TVLFN,1,0,0,0,1,1,1,0,0,0,0,0,0,1,50.15,50.15,0,2,25.075,0,0,0,False,False,False,False,False,True,False,False,False,False
2857,7771-CFQRQ,0,0,1,1,47,1,0,0,1,0,1,0,1,0,63.8,3007.25,0,5,12.76,1,1,1,False,False,False,True,False,False,False,False,True,False
2858,9512-PHSMG,0,0,1,0,10,1,0,0,0,0,0,0,0,1,20.55,252.75,0,1,20.55,0,0,0,False,True,False,False,False,False,True,False,False,False
2859,6963-EZQEE,1,1,1,0,70,1,1,1,1,1,1,1,1,1,88.55,6306.5,0,8,11.06875,1,1,1,False,False,False,True,True,False,False,False,False,True
2860,2452-KDRRH,1,1,0,0,67,1,1,0,0,1,0,1,1,1,101.4,6841.05,0,5,20.28,0,1,1,True,False,False,False,True,False,False,False,False,True
2861,2004-OCQXK,0,0,0,0,1,1,0,0,0,0,0,0,1,1,81.95,81.95,1,3,27.316666666666666,0,0,1,True,False,False,False,False,True,False,False,False,False
2862,5027-QPKTE,1,0,1,0,7,1,0,0,0,0,0,0,0,1,69.35,451.1,1,2,34.675,0,0,0,True,False,False,False,False,True,False,False,False,False
2863,4146-SVFUD,1,0,0,0,1,1,0,0,0,0,0,0,0,0,44.6,44.6,0,2,22.3,0,0,0,False,False,False,False,False,False,True,False,False,False
2864,1564-HJUVY,1,0,0,0,4,1,0,0,1,0,1,1,0,1,63.75,226.2,0,5,12.75,0,1,1,False,False,False,False,False,False,False,False,False,False
2865,3617-XLSGQ,0,0,1,1,66,1,1,1,1,1,0,1,1,0,109.25,7082.5,0,7,15.607142857142858,1,1,1,True,False,False,True,False,False,False,False,False,True
2866,7517-LDMPS,0,0,0,0,12,1,0,0,1,0,0,0,1,1,84.6,1017.35,0,4,21.15,0,0,1,True,False,False,False,False,True,False,False,False,False
2867,7244-KXYZN,0,0,0,0,24,1,0,0,0,0,0,0,0,0,20.45,527.35,0,1,20.45,1,1,0,False,True,True,False,True,False,False,True,False,False
2868,5226-NOZFC,1,0,0,0,26,1,0,0,1,0,0,1,0,1,85.75,2146.5,0,4,21.4375,0,0,1,True,False,False,False,False,True,False,True,False,False
2869,2672-HUYVI,0,0,0,0,6,1,0,0,0,0,0,1,1,1,91.1,455.3,1,4,22.775,0,0,1,True,False,False,False,False,True,False,False,False,False
2870,1400-WIVLL,1,0,1,0,57,1,1,0,0,1,1,1,1,0,107.95,5969.85,0,6,17.991666666666667,1,0,1,True,False,False,True,False,True,False,False,True,False
2871,7508-MYBOG,1,0,1,0,14,1,1,0,0,0,0,1,0,1,86.1,1235.55,1,3,28.7,0,0,1,True,False,False,False,False,True,False,True,False,False
2872,8148-NLEGT,0,0,1,1,42,1,1,0,0,0,0,0,0,0,22.95,1014.25,0,1,22.95,1,0,0,False,True,False,True,False,True,False,False,True,False
2873,0148-DCDOS,1,0,0,0,25,1,1,0,0,0,0,1,1,1,94.7,2362.1,1,4,23.675,0,1,1,True,False,False,False,False,False,False,True,False,False
2874,8347-GDTMP,0,0,1,0,64,1,0,0,0,0,0,0,0,0,19.45,1225.65,0,1,19.45,1,1,0,False,True,False,True,True,False,False,False,False,True
2875,9992-RRAMN,1,0,1,0,22,1,1,0,0,0,0,0,1,1,85.1,1873.7,1,3,28.366666666666664,0,0,1,True,False,False,False,False,True,False,True,False,False
2876,6746-WAUWT,1,0,0,0,19,1,0,0,0,0,0,0,0,1,19.7,386.5,0,1,19.7,1,1,0,False,True,True,False,True,False,False,True,False,False
2877,0310-MVLET,0,0,1,1,61,1,1,0,1,0,0,1,1,1,99.15,6010.05,1,5,19.830000000000002,0,0,1,True,False,False,False,False,True,False,False,False,True
2878,0428-IKYCP,1,0,1,0,22,1,0,0,0,1,0,1,0,1,87.0,1850.65,0,4,21.75,0,1,1,True,False,False,False,False,False,False,True,False,False
2879,4550-VBOFE,1,1,1,0,70,1,1,0,1,1,0,1,1,1,102.95,7101.5,1,6,17.158333333333335,0,0,1,True,False,False,False,False,True,False,False,False,True
2880,2187-PKZAY,1,0,0,0,12,1,0,0,0,0,0,0,1,1,79.95,1043.4,0,3,26.650000000000002,0,1,1,True,False,False,False,False,False,False,False,False,False
2881,4003-OCTMP,0,0,1,0,31,1,0,1,0,0,1,0,1,1,64.0,1910.75,0,5,12.8,1,0,1,False,False,True,False,False,True,False,True,False,False
2882,6652-YFFJO,0,0,0,0,11,1,0,0,0,0,0,1,1,1,64.9,716.1,0,4,16.225,0,0,1,False,False,False,False,False,True,False,False,False,False
2883,7225-IILWY,1,0,1,1,68,1,1,0,0,0,0,0,0,0,25.75,1686.15,0,1,25.75,1,0,0,False,True,False,True,False,False,True,False,False,True
2884,5248-RPYWW,0,1,1,1,72,1,1,1,1,1,1,1,1,1,90.15,6716.45,0,8,11.26875,1,1,1,False,False,False,True,False,False,False,False,False,True
2885,7923-IYJWY,1,1,0,0,67,1,1,1,1,1,1,1,1,1,116.1,7839.85,0,8,14.5125,1,1,1,True,False,False,True,True,False,False,False,False,True
2886,3170-GWYKC,0,0,0,0,60,1,0,1,0,1,1,1,1,1,104.95,6236.75,0,7,14.992857142857144,0,1,1,True,False,False,False,False,False,False,False,True,False
2887,5696-QURRL,1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.05,45.05,1,2,22.525,0,0,0,False,False,False,False,False,False,True,False,False,False
2888,7409-KIUTL,0,1,0,1,1,1,0,0,0,0,0,0,0,1,71.0,71.0,1,2,35.5,0,0,0,True,False,False,False,False,True,False,False,False,False
2889,9830-ECLEN,1,0,1,1,58,0,0,1,1,1,0,1,0,0,50.0,2919.85,0,5,10.0,1,0,1,False,False,True,False,False,False,True,False,True,False
2890,1732-VHUBQ,0,1,1,1,47,1,0,0,0,0,0,0,0,0,70.55,3309.25,1,2,35.275,0,1,0,True,False,False,False,False,False,False,False,True,False
2891,0495-RVCBF,0,0,0,0,1,1,0,0,0,0,0,0,1,1,79.7,79.7,1,3,26.566666666666666,0,0,1,True,False,False,False,False,True,False,False,False,False
2892,2668-TZSPS,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.45,20.45,0,1,20.45,0,0,0,False,True,False,False,False,False,True,False,False,False
2893,7854-EDSSA,1,0,0,0,22,1,1,1,1,0,0,0,0,0,59.0,1254.7,1,4,14.75,0,0,0,False,False,False,False,False,True,False,True,False,False
2894,8869-TORSS,0,0,0,0,48,1,0,1,0,1,1,0,0,1,60.35,2896.4,1,5,12.07,1,1,0,False,False,True,False,True,False,False,False,True,False
2895,7446-SFAOA,0,0,1,0,37,1,0,0,0,0,0,0,0,1,19.85,717.5,0,1,19.85,1,1,0,False,True,True,False,False,False,False,False,True,False
2896,9522-ZSINC,1,0,0,0,13,1,0,0,0,0,0,0,0,1,19.95,253.8,0,1,19.95,1,0,0,False,True,True,False,False,True,False,True,False,False
2897,8234-GSZYK,1,0,0,0,43,1,1,0,0,0,0,0,0,0,26.45,1110.05,0,1,26.45,1,1,0,False,True,False,True,False,False,False,False,True,False
2898,6505-OZNPG,0,0,0,0,6,0,0,1,1,1,1,1,1,1,63.4,348.8,0,7,9.057142857142857,1,0,1,False,False,False,True,False,False,True,False,False,False
2899,6164-HAQTX,1,0,0,0,71,0,0,1,1,1,1,1,0,0,53.95,3888.65,0,6,8.991666666666667,1,1,1,False,False,False,True,False,False,False,False,False,True
2900,0679-IDSTG,0,1,1,1,1,1,0,0,0,0,0,0,0,1,69.25,69.25,1,2,34.625,0,0,0,True,False,False,False,False,True,False,False,False,False
2901,7765-LWVVH,0,0,1,1,72,1,1,1,1,0,0,1,0,1,95.1,6843.15,0,5,19.02,1,0,1,True,False,False,True,False,True,False,False,False,True
2902,1658-TJVOA,0,1,0,0,6,1,0,1,0,0,0,0,0,1,74.1,450.9,0,3,24.7,0,0,0,True,False,False,False,False,True,False,False,False,False
2903,0953-LGOVU,1,0,1,1,12,0,0,0,1,0,1,0,0,0,35.5,432.25,0,3,11.833333333333334,0,0,0,False,False,False,False,False,False,True,False,False,False
2904,2115-BFTIW,1,0,0,0,25,1,0,0,0,0,0,0,0,0,70.95,1767.35,1,2,35.475,0,0,0,True,False,False,False,False,False,True,True,False,False
2905,4692-NNQRU,0,0,1,0,21,1,0,0,0,1,1,0,0,0,79.2,1742.45,0,4,19.8,1,0,0,True,False,True,False,False,True,False,True,False,False
2906,7742-MYPGI,0,0,1,1,6,1,0,0,0,0,1,0,0,1,48.8,297.35,0,3,16.266666666666666,0,0,0,False,False,False,False,False,False,True,False,False,False
2907,0611-DFXKO,1,0,1,0,20,1,0,0,0,0,0,1,1,1,89.0,1820.45,1,4,22.25,0,0,1,True,False,False,False,False,False,True,True,False,False
2908,7780-OTDSO,1,0,1,0,18,1,1,1,0,0,0,1,1,1,99.4,1742.95,1,5,19.880000000000003,0,0,1,True,False,False,False,False,True,False,True,False,False
2909,9619-GSATL,0,0,0,0,43,1,0,0,1,0,1,0,0,0,55.45,2444.25,0,4,13.8625,1,0,0,False,False,True,False,False,True,False,False,True,False
2910,5622-UEJFI,0,0,1,1,35,1,1,0,0,0,0,0,0,1,25.4,949.8,0,1,25.4,1,1,0,False,True,False,True,True,False,False,True,False,False
2911,9747-DDZOS,0,0,0,0,1,1,0,0,0,1,0,0,0,0,73.5,73.5,1,3,24.5,0,1,0,True,False,False,False,False,False,False,False,False,False
2912,0674-DGMAQ,1,1,1,0,32,1,1,0,1,1,0,0,1,1,93.5,2970.8,0,5,18.7,0,0,1,True,False,False,False,False,True,False,True,False,False
2913,6203-HBZPA,1,0,0,0,52,0,0,1,1,1,1,1,1,0,63.9,3334.95,0,7,9.128571428571428,1,1,1,False,False,False,True,True,False,False,False,True,False
2914,0484-FFVBJ,1,0,0,0,32,1,0,0,0,0,0,1,1,1,64.85,2010.95,0,4,16.2125,1,1,1,False,False,True,False,False,False,False,True,False,False
2915,0301-FIDRB,0,0,1,1,72,0,0,1,1,1,1,1,1,1,63.8,4684.3,0,7,9.114285714285714,1,1,1,False,False,False,True,False,False,False,False,False,True
2916,4139-JPIAM,1,0,0,0,51,0,0,1,0,0,1,0,1,1,44.45,2181.55,0,4,11.1125,0,1,1,False,False,False,False,True,False,False,False,True,False
2917,2181-TIDSV,1,0,1,1,68,1,0,0,0,0,0,0,0,1,19.95,1303.25,0,1,19.95,1,1,0,False,True,False,True,False,False,False,False,False,True
2918,2761-XECQW,1,1,1,0,8,0,0,0,1,1,0,0,1,1,43.35,371.4,0,4,10.8375,0,0,1,False,False,False,False,False,False,True,False,False,False
2919,1936-CZAKF,1,0,1,0,49,0,0,0,1,0,0,1,1,0,49.65,2409.9,0,4,12.4125,1,1,1,False,False,False,True,True,False,False,False,True,False
2920,9453-PATOS,0,0,1,0,72,1,0,1,1,1,1,1,1,0,85.1,6155.4,0,8,10.6375,1,0,1,False,False,False,True,False,False,True,False,False,True
2921,0564-JJHGS,1,0,0,0,9,1,1,0,0,0,0,1,1,1,95.5,829.1,1,4,23.875,0,0,1,True,False,False,False,False,True,False,False,False,False
2922,3348-CFRNX,0,0,1,0,28,1,0,1,0,0,0,1,1,1,92.35,2602.9,1,5,18.47,0,0,1,True,False,False,False,False,False,True,True,False,False
2923,4402-FTBXC,1,0,0,0,54,1,0,1,0,1,0,1,0,0,89.8,4667.0,0,5,17.96,0,0,1,True,False,False,False,False,False,True,False,True,False
2924,1428-GTBJJ,1,0,0,0,11,1,0,0,1,0,0,0,0,1,74.55,824.75,1,3,24.849999999999998,0,0,0,True,False,False,False,False,True,False,False,False,False
2925,2931-XIQBR,0,0,1,1,50,1,0,0,0,1,1,1,1,0,103.05,5153.5,0,6,17.175,1,0,1,True,False,True,False,False,False,True,False,True,False
2926,0106-UGRDO,0,0,1,0,69,1,1,1,1,1,1,1,1,1,116.0,8182.85,0,8,14.5,1,0,1,True,False,False,True,False,True,False,False,False,True
2927,5542-TBBWB,1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.9,69.9,0,2,34.95,0,0,0,True,False,False,False,False,True,False,False,False,False
2928,1930-QPBVZ,1,0,1,1,68,1,0,1,1,0,1,0,1,0,95.1,6683.4,0,6,15.85,1,1,1,True,False,False,True,False,False,False,False,False,True
2929,2606-PKWJB,1,0,0,1,40,0,0,1,1,0,1,0,0,0,40.25,1564.05,0,4,10.0625,1,0,0,False,False,True,False,False,False,True,False,True,False
2930,5322-ZSMZY,1,0,1,1,31,1,1,0,0,0,0,0,0,0,25.75,755.6,0,1,25.75,1,0,0,False,True,False,True,False,False,True,True,False,False
2931,8059-UDZFY,0,1,0,1,33,1,1,0,1,1,0,1,1,1,105.35,3465.05,0,6,17.558333333333334,0,1,1,True,False,False,False,False,False,False,True,False,False
2932,7740-BTPUX,1,1,1,0,55,1,1,0,1,1,1,1,1,1,113.6,6292.7,0,7,16.228571428571428,1,0,1,True,False,False,True,False,True,False,False,True,False
2933,5220-AGAAX,1,0,1,1,68,1,1,0,0,0,0,0,0,1,24.0,1664.3,0,1,24.0,1,1,0,False,True,False,True,False,False,False,False,False,True
